,user_name,list_count,verified_account,url_count,hashtag_diversity,user_tag_diversity,likes_no,retweet_no,friends_following_ratio,tweet_frequency,lexical_diversity,age_of_account
290,checklist_dat,10,False,0,0.0,0.0,1,0,1.0,3.99,0.169475655431,1032
291,check_o_tron,72,False,0,0.0,0.0,271,146,0.999339498018,23.95,0.0143227558958,1039
292,chengr28,292,False,78,0.586826347305,0.670241286863,1061,3627767,0.830564102564,34.53,0.706545064378,3338
293,ChessBotBlack,11,False,0,0.0,0.00311526479751,4,0,1.0,10.70,0.280996884735,1620
294,ChessBotWhite,12,False,0,0.0909090909091,0.00311526479751,1,0,1.0,10.75,0.351351351351,1620
295,childmannetwork,101,False,8,0.3,0.266666666667,225,308,0.529568697199,11.99,0.758887171561,3202
296,ChildSeparation,5,False,2,0.0019305019305,0.0,12,24,0.986486486486,25.86,0.011855497148,42
297,choochoobot,288,False,0,0.0,0.0,1848,310,0.998912705809,6.79,0.200446428571,871
298,ChopperMemeBot,24,False,0,0.0,0.0,46,33,1.0,5.88,0.696526508227,113
299,ChromiumDev,5152,True,70,0.625,0.521008403361,3577,5252,0.999805773072,2.22,0.548844537815,3089
300,chronomoteuse,10,False,0,0.0,0.0,12,3,0.454545454545,24.06,0.0630033872789,616
301,CIA_TXT,31,False,6,0.0,0.0,44,16,1.0,34.78,0.554847841472,1328
302,CiberOvejas,4,False,0,0.0,0.0,37,22,1.0,7.99,0.293517984228,699
303,ciphersext,25,False,0,0.444444444444,0.0,260,3,0.992481203008,23.95,0.821259503658,1016
304,citrys_bot,284,False,0,0.0,0.0253164556962,131,43,0.99781234808,17.07,0.021897810219,2626
305,cityatnightbot,9,False,0,0.0,0.0,5,0,0.905660377358,1.91,1.0,294
306,civ5_jobs,52,False,0,0.0,0.0,25,11,1.0,48.50,0.036579135588,1133
307,clapping_bot,2,False,0,0.0,0.0,2,0,1.0,1.96,0.00400801603206,329
308,classifybot,17,False,365,0.0,0.0,2,0,0.879120879121,11.44,0.529391660971,929
309,cleromancer,30,False,0,0.0,0.0,8,0,0.522352941176,14.22,0.430809399478,999
310,CleverlyBotted,7,False,57,0.046875,0.0,0,2,0.413982179575,16.46,0.0352327098739,2189
311,clickblaster,6,False,0,0.0,0.0,138,37,0.925373134328,4.01,1.0,161
312,ClickForMeaning,13,False,0,0.0,0.0,17,4,0.389876880985,43.41,0.219672131148,1216
313,Clipart1994bot,120,False,0,0.0,0.0,10554,2826,1.0,23.62,1.0,354
314,ClipArtBot,122,False,0,0.0,1.0,0,0,0.999281092739,47.50,1.0,1415
315,clitoscope,18,False,0,0.0,0.0,15,6,0.924855491329,2.95,0.67037037037,694
316,CloserToGeorge6,3,False,0,0.0,0.0,1,0,1.0,0.89,0.339339339339,1055
317,CloserToMoon,7,False,0,0.0,0.0,0,0,1.0,0.74,0.355769230769,1571
318,cloudplug,42,False,1180,0.00597779675491,0.0,2,3,0.986301369863,12.15,0.395716639209,1698
319,CloudyConway,122,False,1,0.0,0.0285714285714,2971,2467,0.943245125348,29.92,0.491316526611,1180
320,clove_ebooks,16,False,0,0.0,1.0,39,6,0.595970307529,3.36,0.659877800407,1563
321,ClueBot1k,2,False,22,0.0,0.0,2,0,1.0,3.02,0.204789430223,123
322,cl_diff,17,False,1028,0.0,0.0,14,6,0.990922844175,165.54,0.211045751634,727
323,CNNyourmom,151,False,2,0.0,0.1875,650,352,0.979136575189,13.48,0.4532,1571
324,CODEC_BOT,17,False,0,0.0,0.607142857143,49,15,0.995815899582,1.52,0.290322580645,1133
325,coldteabot,8,False,0,0.0,0.0,1,3,1.0,7.84,0.0186074429772,634
326,coledubs_ebooks,9,False,0,0.0,0.0,0,0,0.683544303797,11.58,1.0,1039
327,colinsbearanim,14,False,0,0.0,0.0,12,7,0.981818181818,2.80,0.0255164034022,2169
328,colorisebot,36,False,835,0.0,0.16136631331,62,24,0.993425378041,63.55,0.102413734489,292
329,colormaton,57,False,0,0.0,0.0,107,19,0.999042145594,7.84,0.77037037037,1123
330,colorschemez,461,False,1,0.0,1.0,62655,13020,1.0,24.32,0.468525311812,1249
331,Colourjams,10,False,2,0.0,0.0,284,47,0.586466165414,3.04,0.588164251208,333
332,columnistos,13,False,33,0.0,0.8,948,588,0.997709923664,2.93,0.0948410630537,267
333,CombinationBot,17,False,0,0.0,0.0,21,3,0.995555555556,3.99,0.163064833006,1154
334,comemelostacos,3,False,0,0.0,0.0,24,4,1.0,24.21,0.45849328215,142
335,comethrubot,25,False,0,1.0,0.62962962963,852,96,0.465533824944,12.77,0.419715055834,1040
336,ComicsPitcher,13,False,7,0.0,0.0,21,1,0.436464088398,24.01,0.0476705091258,796
337,commandlinefu,1103,False,217,0.63,0.0,1549,443,0.999789362823,2.80,0.542394014963,3477
338,CommonsBot,183,False,3199,0.0168818272095,0.007421875,176,53,0.977011494253,329.23,0.445746635547,1343
339,Comparobot,9,False,0,0.0,0.0,50,44,0.989583333333,5.98,0.375,443
340,ConceptNetPoet,24,False,21,0.0,0.0,140,36,0.996587030717,2.57,0.343448275862,174
341,condizioneumana,4,False,0,0.0,0.0,3,2,1.0,6.68,0.168051708218,1748
342,CongoRT,442,False,1,0.0,0.0,4,0,0.999866715538,152.70,1.0,2608
343,congressedits,957,False,77,0.0,0.0,7921,2291,0.998909521436,1.49,0.319502074689,1482
344,contingencymsgs,45,False,0,1.0,0.0,45,26,1.0,6.88,0.355247524752,986
345,cookerybot,19,False,73,0.0,0.0,8,2,0.787037037037,3.86,0.541401273885,1246
346,coolbot420,27,False,0,0.0,0.0,9,3,0.938223938224,23.71,0.186052846636,1408
347,CoolBoxArt,382,False,1,0.0,0.444444444444,22688,7029,0.99600255052,5.09,0.417504187605,1633
348,cooldatingtips,3,False,601,0.0,0.0,122,15,1.0,24.18,0.208172209332,118
349,CoolMetalBands,12,False,0,0.0,0.0,75,21,0.984732824427,24.07,0.0480819483642,687
350,cooperhewittbot,75,False,121,0.0,0.0,30,10,0.998684210526,3.95,0.721385542169,1447
351,corman_o_matic,18,False,0,0.0,0.0,38,9,0.982300884956,9.58,0.351690821256,853
352,CornellMovieQs,7,False,0,0.0,0.0,0,0,1.0,21.11,0.666666666667,1152
353,corporabrackets,31,False,0,0.0,0.0,0,0,0.980198019802,1.08,0.120078740157,907
354,CorporateVerbs,7,False,2,0.0,0.0,4,1,0.971428571429,4.00,0.307491856678,992
355,corruptum,53,False,71,0.0,0.5,11,8,1.0,82.26,0.313040585496,1693
356,cosbot1,61,False,2,0.897435897436,0.0,9,1,1.0,7.44,0.45212005717,1559
357,CoverSuggestBot,11,False,44,0.0,0.0,17,3,0.976744186047,10.69,0.334183673469,841
358,cqcarrot_ebooks,7,False,0,0.0,1.0,5,1,0.466075319016,3.50,0.387396694215,1004
359,cqrose_ebooks,4,False,0,0.0,0.787878787879,6,2,0.469760247486,2.25,0.480286738351,949
360,CrayonPressSec,4,False,0,0.0,0.0,6,11,0.975609756098,5.40,0.127480457005,304
361,creativitybot,36,False,0,0.0497925311203,0.0,2,12,1.0,7.38,0.265576323988,1314
362,CreatureList,30,False,0,0.0,0.0,12,3,0.992537313433,7.55,0.167981355324,1332
363,CrimeShowBot,6,False,108,0.0,0.0,14,8,1.0,7.80,0.31222896791,738
364,Criterion,5154,True,189,1.0,0.229090909091,52397,32642,0.997523177695,4.00,0.45963781461,3439
365,CrookedCosmos,195,False,0,0.0,0.0,2874,942,0.998231132075,7.01,0.506493506494,868
366,crossddestinies,22,False,0,0.0,0.0,18,20,1.0,23.92,0.105837563452,1396
367,crossoverhell,2,False,0,0.0,0.0,12,1,0.928571428571,7.64,0.386371379898,287
368,crossword_regex,6,False,0,0.0,0.0,1,0,1.0,1.99,0.240131578947,623
369,crowcourt_bot,5,False,0,0.0,0.0,0,0,0.833333333333,2.08,0.0588235294118,645
370,crypt_zones,10,False,0,0.0,1.0,35,14,0.971428571429,7.95,0.155113246397,972
371,cr_pokey,30,False,44,0.0,0.92,58,5,0.997635933806,1.74,0.636085626911,3468
372,cr_snake_bacon,49,False,8,0.0,0.501285347044,141,15,0.969568892646,14.00,0.198285714286,3468
373,cr_wookie,132,False,97,1.0,0.746803069054,159,53,0.991882881577,11.53,0.517965959235,3468
374,CSPANFive,21,False,0,0.0,0.0,37,28,0.998278829604,2.73,0.388157894737,1233
375,CspanRAW,7,False,16,0.0,0.0,11,4,1.0,7.67,0.257793171697,476
376,CTRL_ALT_DIM,15,False,24,0.0,0.0,7,4,0.888888888889,7.84,0.158742632613,703
377,ct_races,34,False,0,0.0,0.0,0,0,0.947955390335,79.82,1.0,2005
378,cuco_ebooks,2,False,0,0.0,0.785714285714,10,5,0.464769230769,3.85,0.449612403101,998
379,CucuBot,4,False,0,0.0,0.0,0,0,1.0,17.32,1.0,706
380,CurtinLibBot,10,False,23,0.0,0.5,21,7,1.0,3.35,0.754512635379,1827
381,cuties_bot,33,False,0,0.00142247510669,0.0,2367,614,0.521983235806,18.63,0.500711237553,1417
382,cutup_bot,31,False,0,0.0,0.0,35,5,0.96644295302,23.67,0.272975828,1028
383,CyberEveryword,112,False,0,0.0,0.0,824,315,0.999415546464,122.90,0.999689344517,1450
384,cyberprefixer,105,False,1,0.666666666667,0.0,94,38,0.999377722464,22.50,0.408234270803,1706
385,CyberPrefixerAU,23,False,0,0.0,0.0,1,0,0.986206896552,20.75,0.916666666667,1621
386,CyberTaters,1837,False,2285,0.361180904523,0.477396601475,852,20653,0.673800649273,157.62,0.260713080643,1155
387,cyber_spiders,6,False,0,0.0,0.0,0,0,0.93023255814,1.27,0.875,985
388,CyborgScreams,48,False,9,0.230769230769,1.0,6,23,0.452095808383,47.60,0.122014491457,2083
389,cymrogav_ebooks,14,False,0,0.9,1.0,10,0,0.501901140684,4.92,0.486320491346,1433
390,cynosure_txt,9,False,0,0.0,0.0,11,0,0.896551724138,7.84,0.372194854953,980
391,dab2dad,4,False,0,0.0,0.0,12,9,1.0,19.43,0.340618495391,896
392,DadaLimericks,8,False,0,0.0,0.0,2,0,1.0,11.65,0.433262335818,2235
393,daidainaru_bot,81,False,0,0.0,0.0,5,1,0.499118942731,39.66,0.0737489025461,3087
394,dailymoist,23,False,1,0.0,0.0,111,2,0.800466744457,355.93,0.0508474576271,1036
395,DailyPatent,7,False,721,0.0042492917847,0.0,19,0,0.975,17.65,0.106906737938,910
396,daily_wah,17,False,0,0.0,0.0,18,5,0.996183206107,0.99,0.25,898
397,daily_zombo,6,False,0,0.0,0.0,10,9,1.0,0.99,0.139784946237,893
398,dang_o_matic,26,False,0,0.0,0.0,20,19,0.996805111821,4.00,0.289256198347,970
399,dannydyerbot,44,False,0,0.0,0.0,2890,697,0.999751367479,25.80,0.0716915995397,466
400,dantsyroboto,5,False,19,0.0,0.5,16,4,0.9967400163,9.44,0.459616502034,1550
401,dariusbots,66,False,129,0.0,0.0361809045226,0,4826,0.99842519685,24.33,0.277957191138,1612
402,darndesttruisms,26,False,0,0.0,0.0,32,6,0.997572815534,4.01,0.28275862069,734
403,data2dada,93,False,0,0.825301204819,0.0,21,7,1.0,39.61,0.45125321643,937
404,DATAM0SHER,59,False,0,0.00639658848614,0.587885985748,810,266,0.519639556377,10.27,0.637241985068,1340
405,dataphors,17,False,0,0.016393442623,1.0,2,642,0.097972972973,2.33,0.453523238381,648
406,dateinfo,20,False,29,0.0,0.0,0,0,0.507142857143,0.88,0.275862068966,3506
407,dateinfo_de,7,False,29,0.0,0.0,0,0,0.534759358289,0.85,0.195402298851,3459
408,dateinfo_es,5,False,29,0.0,0.0,0,0,0.609589041096,0.87,0.275862068966,2763
409,DateInfo_FR,7,False,29,0.0,0.0,0,0,0.601351351351,0.88,0.195402298851,2542
410,dateinfo_nl,9,False,29,0.0,0.0,0,0,0.632911392405,0.85,0.195402298851,3489
411,DavebotBarry,10,False,6,0.0,1.0,2,1,0.918918918919,6.20,0.51953125,1549
412,DaysServedBy45,3,False,0,0.0,0.0,7,2,0.6875,0.97,0.122887864823,546
413,day_of_robots,19,False,0,0.0,0.0,6,6,1.0,1.13,0.418300653595,678
414,dbaker_bat,15,False,11,0.0,0.257142857143,37,9,0.91724137931,6.29,0.428719543805,1478
415,DeathBot3000,11,False,0,1.0,0.0,4,5,0.987654320988,2.73,0.529787234043,1062
416,DeathByWiki,3,False,140,0.0,0.0,10,15,1.0,3.27,0.500573394495,552
417,deathcab_ebooks,5,False,0,0.0,0.0,17,2,0.948717948718,2.85,0.385987261146,960
418,DeathMedieval,404,False,4,0.0,0.527213114754,12055,2336,1.0,19.46,0.0712162036607,1745
419,deathmtn_eboox,15,False,16,1.0,0.237288135593,68,10,0.972193074502,10.65,0.411543715847,1581
420,decompositorbot,32,False,0,0.0,0.0,5,3,1.0,88.34,0.506198045793,1654
421,dedbullets,15,False,143,0.636363636364,0.000848176420696,25,4,0.485627836611,4.43,0.169478200319,2915
422,deepdubbs,13,False,1,0.0,0.0,0,0,0.977777777778,5.67,1.0,860
423,deepquestionbot,104,False,0,0.0,0.0,123,32,1.0,6.00,0.308869878433,1277
424,DeepSpaceProbe,16,False,0,0.0,0.0,14,5,1.0,0.99,0.330623306233,1157
425,DeepThoughtBot1,10,False,0,0.00303951367781,0.0,12,0,0.958904109589,23.20,0.501519756839,641
426,deleuzebot,432,False,2,0.0,0.0,363,127,0.476280587276,7.20,0.267543859649,2721
427,DeleuzeGuattari,274,False,0,0.0,0.0,560,240,0.999164378656,3.64,0.51167192429,3642
428,Delphinyumu,11,False,31,0.0,1.0,2,0,0.443336656697,38.78,0.125222024867,3020
429,demakebot,25,False,0,0.0,0.0,25,5,0.728476821192,14.17,0.971722365039,704
430,DemoliendoBA,3,False,25,0.0,0.00826446280992,37,4,0.991071428571,5.45,0.325667351129,112
431,denckring,5,False,0,0.0,0.0,0,0,1.0,20.53,1.0,956
432,DependsUponBot,55,False,0,0.0,0.0,11,3,0.877192982456,7.46,0.267881944444,1829
433,Desert_Lyfe,7,False,0,0.0,0.0,1,0,1.0,23.35,0.000351246926589,1414
434,deshumani,12,False,1997,0.0,0.0,4,13,1.0,31.71,0.116532190284,997
435,desires_exe,54,False,0,0.0,0.0,45,12,0.994845360825,12.75,0.266756032172,1258
436,Deutsch_Falsch,18,False,0,0.0,0.0,7,4,1.0,12.10,0.296565656566,1026
437,DeuxTitres,55,False,0,0.0,0.0,6,2,0.999240698557,20.43,1.0,1037
438,DevsIKnow,13,False,0,0.0,0.0,10,2,1.0,1.98,0.112960760999,581
439,Diadiadiabot,5,False,0,0.111111111111,0.0,2,0,0.760416666667,99.25,0.111941460377,1906
440,Diaeresis_OTPs,10,False,0,0.0,0.0,5,1,1.0,12.06,0.113573407202,653
441,diarybrian,21,False,38,1.0,0.228915662651,676,36,0.856438693777,19.92,0.257947540191,1651
442,dictionarish,39,False,0,0.0,0.0,290,71,0.997101449275,11.09,0.966331955109,892
443,differencebot,34,False,0,0.0,0.0,492,233,0.998287671233,20.32,0.66446682876,840
444,digidreamdevice,7,False,0,0.0,0.0,0,0,1.0,9.37,1.0,679
445,dirtyunix_bot,15,False,0,0.0,0.0,11,11,0.984615384615,7.32,0.0375,633
446,disapp_ebooks,7,False,0,1.0,0.0,12,1,0.497907949791,5.10,0.469399538106,1433
447,discordianquote,176,False,397,0.0,0.0,595,276,0.992571059432,12.89,0.44970703125,3377
448,DistractedGenie,37,False,92,0.0,0.0,15,6,0.994011976048,3.12,0.243792325056,1541
449,DistractionBot,13,False,0,0.0,0.0,0,0,1.0,18.80,0.9375,362
450,dnlrhn,62,False,13,0.5,1.0,86,18,0.679203539823,3.39,0.568198944989,3454
451,dntsqzthtpbt,16,False,50,0.466666666667,0.243816254417,99,6,0.883082373782,14.49,0.303574668844,1581
452,documenta_ads,11,False,0,0.0,0.0,1,2,1.0,7.98,0.193571950329,634
453,dogsdoingthings,679,False,5,0.0,0.0,1919,623,0.96830487297,3.44,0.585921325052,3053
454,dog_checker,14,False,0,0.0,1.0,4,2,1.0,2.67,0.251479289941,638
455,dog_verb_dog,3,False,0,0.0,0.0,11,3,1.0,7.69,0.145124716553,182
456,dokidokiporo,14,False,0,0.0,0.0,43,47,0.985915492958,23.95,0.063844315466,925
457,dontButDo,7,False,0,0.0,0.0,0,0,1.0,38.62,0.0997375328084,1414
458,Doodlybot,11,False,0,0.0,0.0,1,0,0.991150442478,17.44,1.0,539
459,DoSomethingBot,9,False,1,0.285714285714,0.0,17,6,0.5,4.34,0.203865336658,550
460,DosTitulos,46,False,0,0.0,0.0,59,19,1.0,22.38,1.0,1153
461,Dota2HeroGossip,13,False,0,0.5,0.0,4,3,1.0,9.27,0.328536436007,1480
462,DOTHINGSBOT,153,False,0,0.0,0.0,994,422,0.999637549837,23.95,0.00978336827393,1045
463,DPLAbot,67,False,183,0.0,0.0,15,4,0.928048780488,4.13,0.787603305785,1854
464,dramaticjingle,10,False,0,0.0,0.0,14,1,0.792079207921,4.29,0.489224137931,1088
465,Dramatic_Sting,3,False,0,0.0,0.0,0,0,0.944444444444,51.27,0.012303587311,462
466,drbotmd,8,False,0,0.0,0.0,3,1,0.985507246377,23.14,0.247087741798,856
467,dreamhaver,108,False,0,0.0,0.0,1180,517,0.999446596569,23.27,0.0995405819296,1121
468,drilisstrange,5,False,0,0.0,0.0,2006,379,0.996860282575,7.91,1.0,66
469,drillify_exe,12,False,0,0.0,0.0,30,6,0.974358974359,3.32,1.0,619
470,dril_ebooks,26,False,0,0.0,0.0,18,5,0.999003984064,12.86,1.0,1448
471,drow_yreve,44,False,0,0.0,0.0,173,11,0.973282442748,47.10,1.0,1498
472,dscovr_epic,391,False,0,0.0,0.0,3943,1031,0.999739243807,10.30,0.163469796736,1012
473,dsmessagebot,10,False,0,0.0,0.0,18,0,1.0,6.24,0.345569620253,828
474,dsn_status,99,False,0,0.0,0.0197368421053,3102,670,0.994178235558,81.24,0.00847314423657,1108
475,DsruptEveryWord,14,False,0,0.0,0.0,21,2,0.974358974359,94.91,0.384214138641,806
476,dumatext,5,False,27,0.0,0.0,8,3,0.846153846154,7.61,0.277296844457,263
477,dumpmon,317,False,2442,0.0004095004095,0.0,2269,46,1.0,55.75,0.216011492752,1976
478,dungeonsndildos,30,False,0,0.0,0.0,133,43,0.998344370861,8.02,0.310702875399,802
479,dungeon_junk,129,False,15,0.0,0.888888888889,652,115,0.956425077812,3.09,0.384671005061,1155
480,DUNSONnDRAGGAN,72,False,2,0.0,0.25,119,22,0.977405857741,2.48,0.330804248862,903
481,dust_ebooks,26,False,1,0.727272727273,0.8,239,42,0.795539033457,24.37,0.292016806723,989
482,dust_exe,50,False,0,0.0,0.0,40,4,1.0,2.45,0.590909090909,828
483,DwarvenPorn,25,False,0,0.0,0.0,115,17,0.998707453684,40.73,0.783830673144,881
484,dxx_hxxx,12,False,37,0.4,0.175824175824,33,0,0.960251046025,11.40,0.457687338501,1550
485,eachtown,25,False,2147,0.0,0.0,5,2,1.0,68.87,0.404807692308,1774
486,earthquakeBot,1068,False,254,0.0,0.0,980,966,0.999901414699,4.22,0.281301709873,3062
487,earthquakesLA,1610,False,378,0.0,0.0,1322,696,0.999979905556,4.88,0.193350198771,3374
488,earthquakesSF,1586,False,106,0.0,0.0,132,60,0.999955801756,2.76,0.253576072822,3373
489,EarthRoverBot,59,False,10,0.0,0.583333333333,54,18,0.480777180653,110.38,0.303884336065,1453
490,EatenBot,30,False,115,0.0,0.0,344,133,1.0,3.93,0.350922509225,241
491,Ebook_Compilers,33,False,0,0.0,0.0,0,0,0.434748427673,6.32,1.0,2929
492,EctoHime,46,False,9,0.09375,0.1,3,4,0.521834061135,47.48,0.0851949493548,1992
493,edent_car,8,False,0,0.0166666666667,0.0,3,0,0.916030534351,2.74,0.0626373626374,980
494,EffDonaldTrump,8,False,0,0.0,0.0292397660819,54,37,0.990384615385,45.26,0.085835472709,627
495,eggeggeggbot,19,False,0,0.0,0.0,22,6,0.991452991453,1.00,0.0941704035874,813
496,eggpunbot,36,False,733,0.75,0.507462686567,12,10,0.210868281158,22.86,0.611223458038,876
497,eigotan,3424,False,77,0.0,1.0,7919,19921,0.584485547722,49.33,0.391049315664,2973
498,ELC3bot,13,False,121,0.00826446280992,1.0,14,26,0.454976303318,4.26,0.253182461103,886
499,elderadvice,9,False,0,0.0,0.0,14,28,1.0,92.93,0.177634118101,1510
500,ElectroGoat,7,False,0,0.0,0.0,5,1,1.0,8.05,0.231840980866,698
501,elquijote1605,153,False,894,0.00840336134454,0.0,428,228,0.989722507708,30.59,0.281977120656,1435
502,EmergencyPipou,7,False,0,0.0,0.393374741201,99,13,0.503731343284,4.19,0.0856505320975,1518
503,emerson_ebooks,18,False,39,0.636363636364,0.192,46,3,0.949194547708,12.24,0.441151079137,1550
504,emilyvanderbot,23,False,0,0.0,0.0,96,13,1.0,0.90,0.464285714286,858
505,EmojiAquarium,227,False,0,0.0,0.636363636364,12597,3317,0.999809499619,7.91,0.584364820847,537
506,emojiatlas,94,False,0,0.0,0.0,246,43,0.998317914214,23.73,0.743411927878,885
507,emojidoll,53,False,0,0.0,0.946428571429,28,12,0.999461497038,31.39,0.334653465347,1482
508,emojidreams,17,False,0,0.0,0.0,7,1,0.992424242424,16.03,0.27583497053,1484
509,emojifart,21,False,0,0.0,0.0,9,6,0.948717948718,7.90,0.933609958506,889
510,Emojiforest,20,False,0,0.0,0.0,231,145,0.995260663507,10.28,1.0,605
511,EmojiHaskell,10,False,0,0.0,0.0,0,0,1.0,19.46,0.666666666667,1108
512,emojiidioms_txt,17,False,0,0.0,0.0,63,27,0.99173553719,47.74,0.154554469472,1130
513,emojipotus,13,False,0,0.0,0.0,49,12,0.97619047619,24.00,0.140461215933,1022
514,emojitoemoji,28,False,0,0.0,0.0,85,0,1.0,7.81,0.970930232558,1160
515,emoji_horoscope,11,False,0,0.0180055401662,0.0,19,6,0.653243847875,10.79,0.0909796099291,1381
516,emoji_pizzas,29,False,0,0.0,0.0,131,52,1.0,7.99,1.0,901
517,emotebot,273,False,0,0.168539325843,0.666666666667,409,456,1.0,55.80,0.17405817835,2528
518,endingsummary,48,False,16,0.0,0.0,68,26,0.99433106576,1.83,0.62124248497,1527
519,EndlessAnimeOP,7,False,18,0.0,0.0,4,0,0.97619047619,7.87,0.16353655013,1159
520,end_world_bot,12,False,0,0.0,0.0,12,7,0.868852459016,1.00,0.139387539599,708
521,Epic_o_matic,15,False,0,0.0,0.0,4,3,0.927272727273,9.58,0.147163120567,854
522,episodeeight,16,False,0,0.0,0.0,49,0,0.989473684211,23.94,0.0573620752649,941
523,EquestrianBot,10,False,0,0.037037037037,0.0,0,4,0.980769230769,47.13,0.0265830005705,2171
524,eternal_sept,13,False,0,0.0,0.0,5,2,0.972972972973,0.99,0.254901960784,834
525,EuphemismBot,30,False,0,0.0,0.0,6,0,0.985074626866,3.72,0.390862944162,1613
526,EuropeanaBot,91,False,1084,0.205698401668,0.5,5,2,0.984962406015,21.85,0.232607920086,1838
527,evcon_ebooks,5,False,0,0.0,0.0,13,2,0.958333333333,4.38,0.57095709571,1500
528,eventhenotion,10,False,0,0.0,0.0,0,1,1.0,20.09,0.329060411837,926
529,Every3Minutes,112,False,1921,0.00249376558603,0.0,50,116,1.0,474.66,0.0142511361391,1353
530,everyadage,147,False,0,0.0,0.0,808,749,0.939732142857,28.87,0.342495525441,1513
531,everyailment,44,False,0,1.0,0.0,0,0,1.0,41.95,1.0,1029
532,everyarabicword,229,False,0,0.0,0.0,11019,7676,0.999901579647,23.58,0.990424076607,1832
533,EveryBookBot,32,False,0,0.0,0.0,12,5,0.96835443038,13.55,0.468706258748,1435
534,everybotsummit,12,False,0,1.0,0.0,4,1,1.0,23.96,0.126041666667,842
535,everybrendan,16,False,79,0.0,0.1,9,3,0.957142857143,36.33,0.747505422993,2125
536,everycolorbot,1339,False,0,0.0,0.0,149973,26589,1.0,23.88,1.0,1767
537,everycyclopedia,4,False,0,0.0,0.0,17,5,1.0,8.87,0.485477178423,814
538,EveryFinnishNo,23,False,0,0.0,0.0,0,0,0.73828125,1209.25,1.0,1384
539,everyfullmetal,5,False,0,0.0,0.0,13,1,0.962962962963,22.69,0.294117647059,791
540,everygothcolor,26,False,0,0.983957219251,0.0,161,81,1.0,7.97,0.99377593361,1340
541,everylotla,28,False,0,0.0,0.0,349,28,0.993517017828,67.25,0.344737699576,952
542,everylotnyc,73,False,0,0.0,0.0,859,134,0.997926386729,71.33,0.24988903684,954
543,EveryMetalWord,9,False,0,0.0,0.0,15,1,0.833333333333,5.89,0.976315789474,976
544,EveryNato,27,False,0,0.0,0.0,9,5,0.983606557377,47.33,0.110124200226,924
545,everyonesai,81,False,0,0.0,0.64,2528,546,0.999477078613,11.06,0.437246963563,372
546,everyonesathing,5,False,0,0.0,0.0,0,0,1.0,7.88,0.187764990915,988
547,everyorb,46,False,0,0.0,0.0,132,92,0.998872604284,16.95,1.0,1064
548,everypocalypse,4,False,0,0.0,0.0,1,0,1.0,47.92,1.0,563
549,everyportnumber,9,False,0,0.0,0.0,14,0,1.0,21.47,1.0,962
550,everypunk,93,False,0,0.0,0.0,0,0,0.998288648032,45.93,1.0,1517
551,EveryReversal,7,False,0,0.0,0.0,11,4,1.0,6.00,0.298507462687,620
552,everyshenanigan,16,False,0,0.0,0.0,34,16,0.978260869565,23.92,0.500694444444,856
553,EverySheriff,123,False,169,0.0,0.0,141311,20445,1.0,24.30,0.218758823197,381
554,everysimile,69,False,0,0.0,0.0,19,5,0.99375975039,86.00,0.0833937635968,1513
555,everysnake,72,False,0,0.0,0.0,1494,575,0.998361327325,47.75,0.503881439661,1506
556,everysquidword,14,False,0,0.0,1.0,0,64,1.0,136.39,0.9,1119
557,everysubrick,3,False,0,0.0,0.0,5,3,0.727272727273,22.77,0.347202958853,292
558,everytubby,11,False,0,0.0,0.0,2,1,1.0,8.33,0.528467153285,635
559,everyumlaut,12,False,0,0.0,0.0,0,0,1.0,46.93,1.0,1164
560,everyunicode,96,False,0,0.0,0.0,21,144,1.0,46.75,1.0,1869
561,everyvapour,8,False,0,0.0,0.0,24,4,0.980769230769,24.00,0.500694444444,878
562,everywikt,18,False,1435,0.0,0.0,10,1,0.966292134831,47.62,0.676196959383,1044
563,everywitchword,61,False,0,0.0,1.0,0,64,1.0,112.46,0.9,1358
564,everywordcup,23,False,0,0.0,0.016393442623,1,3821,0.986666666667,4.02,0.346153846154,1513
565,everywordNYT,16,False,1,0.0,0.0,0,0,1.0,35.58,1.0,1513
566,everywourd,14,False,0,0.0,0.0,0,0,1.0,23.59,0.998589562764,1318
567,every_moji,8,False,0,0.0,0.0,0,1,1.0,12.81,0.992805755396,1079
568,evryshadeofgray,18,False,0,0.988970588235,0.0,1,0,1.0,11.97,0.994459833795,1340
569,exemplarybird,16,False,0,1.0,0.0,2,0,0.981481481481,17.75,0.257480862909,903
570,ExoPalettes,15,False,0,0.0,0.0,3,9,0.972602739726,1.72,0.894736842105,790
571,Exosaurs,41,False,0,0.0,0.0,0,0,0.994285714286,21.36,1.0,1764
572,ExpandingBot,78,False,0,0.0,0.0,817,276,1.0,8.13,1.0,444
573,exploring_link,7,False,0,0.0,0.0,0,0,1.0,10.63,1.0,620
574,extracapitalism,4,False,0,0.0,0.0,12,3,0.952380952381,13.64,0.235344827586,274
575,EX_BAD_EBOOKS,22,False,0,0.0,0.0,12,6,0.978835978836,10.62,0.414746543779,1378
576,eyeemojieye,7,False,0,0.0,0.0,7,5,0.966666666667,7.78,0.966804979253,479
577,ezmybooks,0,False,6,0.0,0.25,34,13,0.525252525253,15.14,0.25409252669,1307
578,factbot1,103,False,12,0.0,0.0,545,157,1.0,5.01,0.511724856696,1596
579,FactBotCarrot,24,False,0,0.0,0.0,0,0,1.0,5.47,1.0,1734
