,user_name,list_count,verified_account,url_count,hashtag_diversity,user_tag_diversity,likes_no,retweet_no,friends_following_ratio,tweet_frequency,lexical_diversity,age_of_account
467,DamiGordon,10,False,32,1.0,0.68253968254,84,465218,0.518292682927,6.25,0.584263065179,2829
468,DamonGochneaur,300,False,127,1.0,0.471385542169,1314,765469,0.797575480329,15.24,0.488062368036,2383
469,danawhite,19551,True,20,0.25,0.25,91476,18209,0.999605083274,9.96,0.452850877193,3445
470,DangeRussWilson,5862,True,20,0.606060606061,0.480769230769,116486,22452,0.999993951671,4.18,0.675753228121,2341
471,DanicaPatrick,13253,True,19,0.571428571429,0.846153846154,16853,1020,0.999882995007,1.51,0.7075,3449
472,DanielJayLogan,21,False,86,0.5,0.387096774194,21,181533,0.41057367829,3.20,0.616845582164,3001
473,DaniellaMonet,3070,True,4,1.0,1.0,8815,780,0.999245574836,7.91,0.777777777778,3433
474,danielm10202248,9,False,0,1.0,0.6875,15,327138,0.789814814815,1.78,0.765765765766,2073
475,danielsfresh,1,False,14,1.0,0.914893617021,208,745039,0.520880789674,3.98,0.623655913978,2364
476,danieltosh,37870,True,1,0.0,1.0,224,12,0.999994912996,4.04,1.0,3419
477,Daniel_Chase_,2,False,1,0.0,1.0,1,1,0.12037037037,0.35,0.961538461538,697
478,dan_gentleman23,6,False,79,0.555555555556,0.397590361446,282,773864,0.563502980284,17.59,0.448206018519,2493
479,daphne_dang,3,False,5,0.0,1.0,28,1088835,0.601286173633,4.83,0.717532467532,1392
480,Darren_guy8,0,False,2,1.0,0.782608695652,41,1902,0.459389213775,4.63,0.514285714286,2404
481,dashboardmusic,1443,True,11,0.5,0.461538461538,2169,800,0.995108879885,0.94,0.71835443038,3581
482,davecclarke,169,False,98,1.0,0.526315789474,222,905,0.632250300842,2.39,0.619335347432,3022
483,DavidCarrigg,153,False,12,0.8,0.853658536585,22,376,0.848430169614,2.31,0.708265802269,2882
484,DavidGeorgieff,31,False,4,1.0,0.769230769231,23,65,0.639357429719,0.67,0.809160305344,3336
485,davidgross_man,100,False,159,1.0,0.491183879093,5344,137097,0.616087751371,20.02,0.449764648596,2757
486,davidmfoley,36,False,11,1.0,0.666666666667,30,3,0.515527950311,2.68,0.794466403162,3753
487,DavidNewton,42,False,6,1.0,0.616666666667,51,2,0.954021856847,2.50,0.666666666667,3539
488,davidvolodzko,194,True,86,0.777777777778,0.691489361702,2575,36796,0.974766678189,2.40,0.596566523605,1495
489,david_statter,110,False,7,1.0,0.909090909091,6,10957,0.692854098594,2.68,0.794117647059,3052
490,DawgBelly,124,False,47,0.333333333333,0.688524590164,1188,376944,0.673976999198,25.96,0.533958891868,3220
491,DayObama,9,False,58,0.809523809524,0.495238095238,252,962362,0.507713884993,7.92,0.515041322314,3411
492,DBodyArchitect,41,False,70,0.831578947368,0.517509727626,148,198450,0.297556719023,4.25,0.561811505508,1959
493,DCCOX,19,False,8,1.0,0.779661016949,9,767437,0.40213971051,1.34,0.603595890411,3450
494,dcl2210,10,False,9,0.923076923077,0.909090909091,19,63156,0.378787878788,0.42,0.744386873921,3663
495,DC_7C03res,36,False,35,1.0,0.363057324841,25,48295,0.48326959847,7.08,0.511205330103,2788
496,Deadpool_ranger,25,False,129,0.635135135135,0.288,1404,694158,0.747126436782,15.94,0.367839805825,1860
497,Deafinition,29,False,32,1.0,0.6875,77,102328,0.906952965235,1.28,0.609333333333,3274
498,deanis01,0,False,9,0.0,0.666666666667,189,302,0.533223954061,1.24,0.676829268293,2658
499,debrady,830,False,0,0.0,1.0,0,134,0.278881296679,3.08,0.933333333333,3388
500,decepticutie,1,False,26,0.68,0.605633802817,80,977231,0.169642857143,2.94,0.566312255176,491
501,DeeJayBM,23,False,11,0.0,0.186440677966,117,4870,0.994593213845,1.95,0.642140468227,3323
502,DeenaHussein1,9,False,0,0.0,1.0,8,2,0.5075,6.43,0.9,2634
503,deepikapadukone,21715,True,2,0.0,1.0,62937,5011,0.999996785655,1.19,0.921568627451,3129
504,deepusebastian,63,False,100,0.587628865979,0.730769230769,176,3010907,0.691090004523,2.70,0.481912294987,3328
505,deez_nuuuttz,0,False,33,1.0,0.951612903226,16,1375179,0.549889135255,16.43,0.645833333333,1748
506,DejiNyucu,14,False,1,0.0,0.0,168,48,0.877049180328,0.91,1.0,1511
507,denicealexis,5,False,0,0.0,0.833333333333,1,138993,0.530562347188,6.94,0.857142857143,2768
508,dennymui,19,False,0,0.0,0.75,22,244,0.305223880597,2.35,0.749019607843,3344
509,DeptVetAffairs,4353,True,294,0.16,0.734463276836,16678,7583,0.998761034287,7.59,0.491521258294,3226
510,DeRayDavis,3385,True,259,0.372282608696,0.505630630631,3780,1410184,0.993880692226,27.63,0.431540209979,3371
511,derekkira,13,False,109,0.4125,0.266949152542,567,533102,0.690288713911,31.75,0.377302246354,1520
512,dermot100,78,False,6,0.769230769231,0.621621621622,11,158,0.728632478632,1.89,0.682170542636,3457
513,DerrenBrown,7610,True,39,0.333333333333,0.645833333333,16016,36050,0.999965512454,4.57,0.622601279318,3419
514,desiwebbb,2,False,9,0.0,0.955555555556,98,2435696,0.643895348837,10.04,0.602905569007,2290
515,Deusraix,7,False,31,1.0,0.524193548387,39,1525424,0.533673469388,10.09,0.51083032491,3329
516,Devar,75,False,39,0.777777777778,0.691919191919,97,140522,0.659527732015,11.21,0.61389023798,4142
517,devdasindia,3,False,50,0.376470588235,0.767676767677,59,37626,0.621052631579,2.02,0.579443079443,3164
518,devduttmyth,581,True,163,0.341463414634,0.318652849741,31560,10504,0.999486462992,5.96,0.443767908309,3107
519,DevikaNarain,12,False,1,1.0,0.848484848485,8,195568,0.88582183187,1.56,0.677361853832,2360
520,dex_da_kidd_,2,False,435,1.0,0.708470847085,144,12491971,0.602833638026,18.69,0.347432582194,2430
521,dfedman,48,False,4,0.857142857143,0.826086956522,0,2109,0.259194395797,0.98,0.729651162791,2893
522,dfjsteve,624,False,37,0.0,0.722222222222,1349,392,0.997509936312,0.59,0.694677871148,3052
523,diamondiaha,3,False,22,0.0,0.948051948052,3,2500824,0.540540540541,3.73,0.610976594027,986
524,DianeMinerNYC,55,False,163,0.821782178218,0.420903954802,41,3339595,0.220611163081,31.63,0.38902346707,650
525,Diddy,34409,True,16,0.118881118881,0.635714285714,214920,85698,0.99987645682,11.71,0.538611291369,3511
526,didericksen,17,False,6,1.0,0.888888888889,15,26986,0.347517730496,0.08,0.768041237113,3181
527,DigiRanger1994,133,False,717,0.53734939759,0.515998197386,1421,6935629,0.545954045954,108.16,0.334479154103,3407
528,Dilly_Wonka,3,False,21,1.0,0.765151515152,517,1711955,0.513141426783,2.61,0.594547563805,2789
529,dindaajanee,0,False,3,0.0,0.909090909091,4,219489,0.596153846154,2.64,0.77,1644
530,Dindynn,0,False,20,1.0,0.843137254902,80,1444731,0.678343949045,15.98,0.602588686481,2138
531,Dirtydeeehh,1,False,24,0.0,0.968253968254,0,4191009,0.551431601273,4.57,0.580441640379,2458
532,DivakaranDivya,69,False,6,0.769230769231,0.686274509804,49,808,0.67494600432,1.97,0.748110831234,1888
533,DivineResults,10,False,17,1.0,0.8,9,3724,0.446015424165,2.18,0.673417721519,2329
534,DivyaRustagi10,46,False,94,1.0,0.0106382978723,4,0,0.806871609403,106.91,0.453608247423,2430
535,DixitGhanshyam,0,False,555,0.754716981132,0.339003164557,984,2038932,0.50362423891,36.06,0.368560245425,1939
536,djcaliphoria,6,False,6,1.0,1.0,4,71333,0.305769230769,4.36,0.8125,3355
537,DJCLUE,4536,True,67,0.4375,0.5,746,852,0.99954283583,11.34,0.595427435388,3423
538,DjJammo876,17,False,24,1.0,0.644444444444,34,86291,0.58277654046,59.58,0.636105860113,2624
539,DjKaitlin71,0,False,3,0.0,0.636363636364,12,500756,0.515994436718,1.73,0.77245508982,2233
540,DjokerNole,16643,True,9,0.515151515152,0.413793103448,199444,21995,0.999914059114,0.96,0.757201646091,2707
541,DJPROSTYLE,3111,True,148,0.452054794521,0.419642857143,446,239,0.998767229607,24.68,0.522501906941,3457
542,DJWhooKid,3364,True,37,0.365591397849,0.28901734104,19392,87994,0.996872251916,18.51,0.448498546981,3374
543,DjWuchi,3,False,30,1.0,0.929577464789,46,2800062,0.553420445811,3.18,0.618443316413,2905
544,DJ_DreSongz,23,False,119,0.894736842105,0.594458438287,629,912179,0.830346475508,46.72,0.454692183537,3106
545,dk1up,0,False,8,0.0,0.424242424242,86,711511,0.820158102767,1.80,0.731563421829,2408
546,dkdiluvio,5,False,16,1.0,0.444444444444,7,0,0.700495049505,3.35,0.780973451327,3088
547,DKM33,17,False,22,0.785714285714,0.79012345679,16,875775,0.138663967611,3.29,0.606387764283,2500
548,Doll1962R,0,False,2,0.0,0.9,0,16937,0.120930232558,0.07,0.871794871795,1457
549,dommypace5,0,False,0,0.0,1.0,4,748967,0.711734693878,7.10,0.798816568047,2258
550,donaldnboyce,12,False,14,1.0,0.639344262295,46,31102,0.390486147412,0.72,0.679029957204,2752
551,Donib_Irakihda,3,False,14,1.0,1.0,2,0,0.494325346784,1.75,0.962025316456,1852
552,DonnahLauricia,5,False,1,1.0,0.944444444444,101,45981,0.636893203883,1.50,0.818897637795,3352
553,donnascalise,70,False,437,0.601449275362,0.0571628558096,2508,198959,0.614620938628,63.69,0.281139850072,2208
554,donni,3260,True,7,0.0,0.888888888889,25556,12353,0.977199327003,7.20,0.410290237467,4128
555,donttrythis,23170,True,224,0.416058394161,0.479717813051,113234,547756,0.999560955176,6.29,0.445870393901,3652
556,Don_Reuters,159,True,30,1.0,0.666666666667,7,26767,0.41291543963,3.30,0.691657866948,2964
557,doscareers,897,True,95,0.185185185185,0.457627118644,398,315,0.827023897591,4.52,0.399079930995,3442
558,DovahBap,56,False,277,0.687203791469,0.534117647059,454,7064201,0.51373746184,101.15,0.388833542686,2308
559,drakestopher,161,False,9,1.0,0.714285714286,2688,391,0.998410658731,7.49,0.651090342679,3077
560,DraQu_,14,False,33,0.833333333333,0.7,230,31873,0.708920187793,0.72,0.60625,3130
561,DrawingNuts,8,False,1,1.0,1.0,0,0,0.3125,5.78,0.957746478873,3304
562,dreababbyy,5,False,8,1.0,0.85,35,1974881,0.342516069789,4.39,0.629320619785,2924
563,Dready_Day,13,False,196,0.806451612903,0.79086892489,181,9383677,0.717444717445,32.39,0.447236180905,2022
564,DreamCatcher810,1,False,0,0.722222222222,0.666666666667,0,160245,0.447795823666,13.85,0.818181818182,1638
565,drfeifei,2200,False,18,0.333333333333,0.622222222222,2991,1223,0.999224667502,0.28,0.638376383764,3036
566,drgauravpatil,6,False,1,1.0,1.0,0,5290,0.286144578313,0.95,0.791907514451,3129
567,drghirlanda,12,False,3,1.0,0.9,6,20152,0.459172852598,0.31,0.771186440678,2469
568,drinkingupnyc,11,False,3,0.666666666667,0.470588235294,28,5442,0.595516569201,1.97,0.714828897338,3478
569,DrJamesCDobson,590,False,73,0.121212121212,0.0978260869565,11067,3040,0.93086285015,4.06,0.434237995825,3091
570,Drmaha_mohamed,10,False,3,1.0,0.416666666667,0,79718,0.622651637144,11.94,0.802631578947,2322
571,drsamuelito,0,False,7,0.0,0.543859649123,110,421267,0.512315270936,4.29,0.739932885906,3038
572,DrSendak,0,False,0,0.0,1.0,0,172,0.138211382114,0.14,0.809523809524,1842
573,drSujayShad,24,False,64,0.857142857143,0.446224256293,257,82571,0.769681742044,1.67,0.592642440556,2286
574,druidDUDE,13382,True,66,1.0,0.779874213836,88105,740219,0.999595945051,5.33,0.589557926829,3428
575,drunk8gods,10,False,11,1.0,0.761904761905,12,8452,0.274015748031,4.51,0.743661971831,3471
576,DSI_Columbia,461,False,7,1.0,0.709677419355,20,125,0.776277443171,2.27,0.733656174334,2006
577,dttransformer,71,False,7,0.888888888889,0.461538461538,6,433,0.349336455894,1.81,0.6,2423
578,dudeno,1,False,24,0.0,0.881944444444,213,5519986,0.784503631961,6.76,0.578922040423,2176
579,Dukhi_engineer,7,False,1,1.0,0.0714285714286,0,103,0.93216374269,0.07,0.713675213675,2393
580,DuskyWhateva,36,False,0,0.717514124294,0.105263157895,191,36,0.694968553459,21.11,0.185739914056,2390
581,duttypaul,3904,True,36,0.414634146341,0.545454545455,8527,2158,0.994137906488,8.11,0.525951557093,3204
582,DVZED,10,False,35,0.428571428571,0.677419354839,13,1681138,0.583679114799,16.08,0.593413173653,2687
583,dwallace346,9,False,12,1.0,0.75,5,977450,0.83395291202,11.80,0.65784114053,2250
584,DWCook,48,False,46,0.818181818182,0.88,73,119711,0.696696696697,7.51,0.621310295176,3951
585,dwikihalla,12,False,4,1.0,0.6,1,202978,0.758150113723,17.57,0.815841584158,2826
586,DWJensen63,3,False,36,1.0,0.598173515982,289,33703,0.437722419929,2.64,0.560840707965,2132
587,dylannicholson_,0,False,2,0.0,0.833333333333,58,21798,0.687459807074,0.18,0.858695652174,2014
588,dz,128,True,24,1.0,0.794117647059,232,326424,0.911572052402,6.05,0.609028309105,4053
589,EamonnMahar22,5,False,2,1.0,0.692307692308,31,514,0.591439688716,0.20,0.792626728111,1323
590,earthtosage,0,False,0,0.0,1.0,6,4523,0.16814159292,0.21,0.760563380282,717
591,EaterNY,3756,True,482,1.0,0.366666666667,7867,7007,0.999550975711,10.09,0.343418590143,3922
592,ECatloth,45,False,90,0.92,0.575757575758,264,9626,0.443298969072,5.43,0.646686159844,1989
593,eddieizzard,26947,True,13,0.0,0.875,16897,3655,0.999864196944,2.37,0.592592592593,3425
594,edhornick,236,True,89,1.0,0.471153846154,213,372941,0.46257521059,5.91,0.461593811837,3261
595,edna94,23,False,71,0.8125,0.41568627451,248,970032,0.57564224548,13.03,0.465672348485,3394
596,Edson7Magic,2,False,37,1.0,0.872,86,1535029,0.505535055351,4.06,0.632724719101,1394
597,EHolden,4,False,37,0.909090909091,0.614906832298,344,3274351,0.611248149975,4.41,0.578019699326,2462
598,Ehtesham300,57,False,30,0.785714285714,0.611570247934,55,267048,0.478260869565,6.53,0.563723357982,3144
599,eigenfilter,13,False,11,1.0,0.821428571429,0,47962,0.537844036697,10.40,0.697732997481,3359
600,Eighty7n,67,False,63,1.0,0.621134020619,548,5919615,0.865736704446,56.61,0.438169826876,1757
601,Ejocch,26,False,1,1.0,0.75,7,199602,0.492366412214,2.41,0.773885350318,2707
602,ekjcpa,199,False,53,0.847826086957,0.837209302326,13,4,0.630983015955,1.14,0.694379391101,2596
603,Eldarlenk2,77,False,1,1.0,0.733333333333,40,3041,0.768623581648,9.53,0.771428571429,2422
604,elephantbot,16,False,21,0.933333333333,0.757575757576,485,117757,0.386845039019,0.88,0.62890625,2197
605,EliasTheFinest,1,False,1,0.0,1.0,6,2,0.886274509804,3.50,0.942307692308,1604
606,elijahtaylane,4,False,7,1.0,0.722222222222,64,118750,0.676202860858,6.14,0.705761316872,2687
607,elitoo379,18,False,30,0.214285714286,0.037037037037,7,0,0.461798512508,12.37,0.414351851852,2194
608,ellen617,30,False,26,0.609756097561,0.815789473684,15,290023,0.21698630137,3.11,0.555806597379,2898
609,ellen_wragge,0,False,8,1.0,0.444444444444,7,16403,0.194444444444,0.57,0.708737864078,559
610,Ellie9027,1,False,5,0.0,1.0,1,6306,0.481366459627,9.69,0.931818181818,691
611,ellipsii,44,False,148,0.756097560976,0.668367346939,609,1868809,0.69842519685,1.15,0.506802721088,2084
612,ELMANKO,37,False,24,0.833333333333,0.923076923077,12,26384,0.327263779528,6.48,0.701946472019,3274
613,ElNicoGalan,12,False,32,0.627450980392,0.771929824561,319,14197,0.490356516657,0.93,0.677322677323,1918
614,elonmusk,45563,True,112,1.0,0.46963562753,3257740,553768,0.999997212986,1.57,0.516438001553,3345
615,ElshnawayA,12,False,295,0.75,0.330508474576,2585,76355,0.582123411978,31.85,0.403187381911,730
616,EmeryHoodoo,3,False,35,0.857142857143,0.931034482759,57,86412,0.136894824708,1.57,0.752475247525,2636
617,emilslay,2,False,25,0.0,0.622377622378,653,1059390,0.636938646426,3.17,0.515474378488,2223
618,EmilyOsment,15706,True,15,1.0,0.785714285714,41822,4326,0.999910617051,2.42,0.721915285451,3448
619,emmadries,5,False,6,1.0,0.833333333333,74,142406,0.391089108911,2.00,0.76354679803,2699
620,emmasalsburyy,0,False,26,0.0,0.79746835443,113,4181071,0.56914893617,2.76,0.435275080906,1673
621,empireofthekop,6285,False,530,0.520547945205,0.508196721311,353176,133795,0.65501830462,44.54,0.375111906893,3573
622,EngineerAquino,3,False,98,1.0,0.379310344828,54,809980,0.343065693431,7.73,0.536108751062,2814
623,engsamir7,0,False,7,1.0,0.421052631579,98,231,0.340909090909,0.86,0.773092369478,649
624,engsgp,14,False,45,0.806451612903,0.600823045267,101,1431888,0.45971563981,1.27,0.522260730472,2614
625,EnidBuzz,23,False,10,0.583333333333,0.777777777778,115,4,0.647978436658,1.71,0.735099337748,3014
626,Epic_Doubles,11,False,89,0.923076923077,0.604166666667,1143,1866806,0.29648241206,13.34,0.552545691906,3349
627,ereslibre,40,False,10,0.75,0.689655172414,36,2228,0.441860465116,2.57,0.768194070081,3416
628,ericaconnolly,35,False,2,1.0,1.0,8,552844,0.380487804878,0.92,0.784615384615,3430
629,EricHutchinson,1181,True,14,0.0,0.947368421053,295,4637,0.987516178865,5.51,0.774553571429,3577
630,eriktorenberg,592,False,47,1.0,0.470790378007,947,2865,0.962421809355,4.63,0.573364485981,1885
631,Erik_Seidel,2098,True,14,1.0,0.903225806452,4994,1105,0.996677946007,0.64,0.657094594595,3372
632,erincovey_,0,False,1,1.0,1.0,5,332882,0.490157480315,0.39,0.849056603774,717
633,erindunnxo,5,False,20,0.611111111111,0.670212765957,54,610401,0.393103448276,3.62,0.592020592021,2611
634,erykalim,0,False,2,0.0,0.814814814815,18,416814,0.631530705775,9.28,0.714285714286,2035
635,EscarolePatrol,14,False,7,0.875,0.809523809524,4,448519,0.553386911596,5.85,0.75625,3433
636,eucopresident,7248,True,22,0.714285714286,0.777777777778,125941,49763,0.999566388527,1.93,0.674208144796,2860
637,EvanderWorland,2,False,7,0.739130434783,0.535483870968,12,166854,0.164650184114,1.35,0.55268389662,2698
638,eva_recinos,166,False,84,0.727272727273,0.690476190476,438,168243,0.575970353033,5.76,0.551277563878,2586
639,Eve6,419,True,8,0.0,0.586206896552,1970,586,0.99704968126,0.55,0.792207792208,3520
640,eveningfollies,0,False,67,0.375,0.656666666667,207,2397357,0.101063829787,7.88,0.450431778929,59
641,evewby,1,False,144,0.75,0.740875912409,339,7646372,0.464211618257,4.65,0.437974164445,1733
642,EVON_OFFICIAL,3,False,15,0.0,0.0,1,0,0.194306371441,0.79,0.970588235294,1523
643,exploreamaze,34,False,7,1.0,0.785714285714,1,241,0.246203904555,0.86,0.782222222222,3418
644,exukbritbrat,2,False,14,0.0,1.0,1,0,0.427419354839,0.95,0.77370030581,3421
645,EYellin,219,False,4,1.0,0.916666666667,126,334581,0.515212609971,0.98,0.75,3460
646,EYJr,1071,True,12,0.4375,0.538461538462,520,118,0.970644869729,2.48,0.778920308483,3183
647,e_kaspersky,3403,True,28,1.0,0.833333333333,815,856,0.958352787375,2.77,0.728455284553,2635
648,E_Marshall44,1,False,21,1.0,0.765957446809,17,1883854,0.84147557328,9.48,0.606456043956,2479
649,FAASafetyBrief,922,True,137,0.160839160839,0.233918128655,637,1550,0.914680399457,2.56,0.37004950495,3366
650,FaizaanAhab,6,False,5,1.0,0.454545454545,10,193,0.84435261708,1.19,0.766990291262,3229
651,FakingRob,23,False,113,0.443548387097,0.238562091503,40,265922,0.665171898356,25.45,0.437772205358,2083
652,Falanzii,10,False,4,0.8,0.652173913043,0,137900,0.826600372902,30.69,0.820040899796,2834
653,falsejoker,4,False,3,0.0,0.5,12,0,0.64100862641,3.21,0.82320441989,2912
654,farrukhzx,26,False,253,0.634615384615,0.206264775414,1914,61377,0.987327823691,14.93,0.437433581296,3104
655,fartingprincess,13,False,403,0.199060481503,0.317695473251,383,2210572,0.320349761526,37.76,0.401240310078,3308
656,fayannlyons,311,False,0,0.0,1.0,0,23,0.989793081536,15.15,0.944444444444,3307
657,FBI,14407,True,122,0.215277777778,0.65306122449,114785,43928,0.999033650362,3.08,0.515931766978,3534
658,FCJayBird,25,False,47,0.41935483871,0.54028436019,561,923055,0.430914826498,15.89,0.499563826694,2068
659,FCSanSid,3,False,14,0.4,1.0,11,10,0.994370161858,2.42,0.6625,1162
660,FCSLlightning,6,False,34,0.6,0.0,26,2,1.0,0.69,0.494573643411,2684
661,Feeling_wright,0,False,17,1.0,0.613636363636,280,176860,0.520547945205,5.43,0.569218870843,2694
662,feliciaday,31661,True,72,0.484848484848,0.743772241993,155102,332748,0.9997782829,8.27,0.58297201419,4017
663,FelipePineda_,15,False,28,1.0,0.923664122137,89,4305456,0.471779141104,20.39,0.589020010262,2089
664,femkesvs,142,False,39,0.0,0.683908045977,857,494,0.850157728707,10.40,0.524989135159,2826
665,FernanSQL,192,False,74,0.838709677419,0.511029411765,88,37560,0.527248322148,4.54,0.549551856594,3549
666,fgarciasit,3,False,5,1.0,0.954545454545,9,433564,0.260823653643,0.97,0.735376044568,3296
667,filafresh,1661,False,1832,0.400240024002,0.468444444444,19,697509,0.666233871622,389.34,0.367418315693,3434
668,filmdrunk,25,False,29,0.0,1.0,39,14527,0.972122302158,0.09,0.8,2941
669,film_girl,4967,True,468,0.787878787879,0.445914396887,5741,85201,0.878407681214,25.05,0.366456945472,3924
670,finkrishna,106,False,17,1.0,0.891891891892,32,35,0.576371308017,3.76,0.798561151079,3291
671,FionaMullenCY,254,False,390,0.546218487395,0.382330540746,720,411405,0.835682641965,33.03,0.43143037708,2180
672,firebellys,40,False,79,1.0,0.69375,340,215173,0.535964353915,4.11,0.535269709544,3982
673,fishtale13,244,False,4,0.0,1.0,0,3199,0.212454212454,5.35,1.0,3399
674,FishyDizzle,19,False,4,0.875,0.933333333333,36,138884,0.93766043271,7.46,0.826484018265,1703
675,five15design,453,False,1027,0.448497854077,0.311094452774,9332,546390,0.481354369429,71.91,0.326782063514,3549
676,FKAFernando,12,False,399,0.351351351351,0.221159974506,320,63,0.281392694064,15.63,0.388216933281,1496
677,FlameKR,106,False,2,0.0,0.5,3041,247,0.993657231619,1.11,0.623287671233,599
678,FloydMayweather,15028,True,5,0.692307692308,1.0,22672,3872,0.999933666855,2.28,0.908256880734,3353
679,ForDaRatchets,3,False,3,1.0,0.833333333333,5,479567,0.59375,10.57,0.739926739927,2431
680,forehandloop,19,False,4,1.0,0.814814814815,2,26599,0.344545454545,2.03,0.713675213675,3133
681,ForLifePrincess,0,False,0,0.0,0.923076923077,32,1039367,0.565410199557,1.77,0.70297029703,2245
682,forzarevilo,0,False,22,0.8,0.585987261146,88,960453,0.49210744946,13.45,0.426066897347,3009
683,forzeth,0,False,9,0.0,0.705882352941,19,58218,0.0892116182573,0.41,0.732283464567,2624
684,Foxtrot44,159,False,76,0.888888888889,0.317880794702,69641,334688,0.997145328058,24.48,0.417046818727,2201
685,Fozu18,4,False,0,1.0,0.882352941176,13,7089,0.691885295912,2.25,0.852713178295,2520
686,fragnance_,68,False,17,1.0,0.638554216867,119,1813910,0.958459214502,77.48,0.656274980016,1946
687,francescadani,319,True,22,1.0,0.727272727273,79,71,0.976480836237,6.50,0.746588693957,3398
688,FrankDuarteMus,16,False,23,0.666666666667,0.0,22,0,0.440366972477,0.36,0.571815718157,2638
689,frankly_watani,19,False,15,0.875,0.752941176471,21,476329,0.556291390728,4.91,0.585543766578,3405
690,franky_sansone,2,False,13,1.0,0.970588235294,35,396056,0.545681063123,9.37,0.750889679715,2017
691,franmark,15,False,16,1.0,0.835616438356,99,275,0.28966223132,1.89,0.730769230769,3456
692,franwords,27,False,154,0.870967741935,0.785185185185,15,483469,0.224020054695,13.36,0.425946343256,3026
693,freakyleakie_,2,False,13,1.0,1.0,24,2233619,0.490126939351,6.38,0.605234460196,1697
694,freedomlasso,7,False,39,0.935483870968,0.430278884462,30,1405319,0.805785123967,11.21,0.519443453443,1671
695,FreeSol,271,True,0,0.0,0.0,2,0,0.964721895232,2.87,0.85,3422
696,freetobeBri,16,False,49,0.659574468085,0.8407960199,111,2233416,0.365506329114,5.38,0.560357675112,2183
697,FretboardNomad,0,False,1,0.0,0.857142857143,0,0,0.281976744186,0.93,0.867647058824,2159
698,frowardten,7,False,15,0.740740740741,0.825,71,63862,0.2736,2.46,0.646926536732,2801
699,Frreshsamantha,47,False,55,0.916666666667,0.823529411765,22,421948,0.246253405995,2.80,0.627728613569,3404
700,fryan,373,True,51,1.0,0.698245614035,735,267,0.750960471271,11.51,0.624864864865,4101
701,fucn_chief,0,False,18,1.0,0.805031446541,4,3341404,0.503546099291,3.96,0.610461880913,1446
702,fukapon,47,False,114,0.223684210526,0.305970149254,60,4,0.750962772786,37.07,0.496540880503,3712
703,funtanillajuno,7,False,6,1.0,0.628571428571,105,108228,0.693693693694,14.71,0.689144736842,2243
704,FuthumT,1,False,32,0.789473684211,0.790960451977,60,1020206,0.0882254277088,0.41,0.613080168776,2449
705,g33kbeast,35,False,10,0.0,0.846153846154,23,118045,0.700374531835,1.32,0.687188019967,2780
706,Gaara823,1,False,20,0.0,0.05,1,0,0.227822580645,0.32,0.540740740741,2247
707,gabbileal1,3,False,3,0.0,0.95652173913,98,732622,0.69557195572,9.21,0.717105263158,2040
708,gabrielzamora,106,False,48,1.0,0.529411764706,178870,1305434,0.999071130889,2.48,0.548271752086,3504
709,gabster_lovee,3,False,8,0.0,0.607142857143,26,419809,0.494505494505,0.73,0.758024691358,3047
710,gaelbal1,1,False,1,1.0,0.863636363636,1,655000,0.379310344828,1.02,0.774319066148,1407
711,gaGunNarang,114,True,7,1.0,0.954545454545,530,43,0.995909403235,0.32,0.796875,2179
712,gallinari8888,2854,True,15,0.882352941176,0.463414634146,1556,267,0.999261541878,2.00,0.628915662651,3253
713,GameOfThrones,16110,True,20,0.22641509434,0.606060606061,166170,38529,0.994318363657,20.67,0.554471544715,2902
714,GarceauThomas,8,False,0,0.0,0.40625,1385,270214,0.503673469388,6.39,0.727272727273,1729
715,gauravs0001,15,False,87,0.485714285714,0.281585466557,138,825154,0.208971962617,6.19,0.43047992449,3288
716,GavinNewsom,7617,True,23,0.333333333333,0.947368421053,127462,70133,0.982988302626,2.69,0.683800623053,3876
717,gavphotography,47,False,18,0.469387755102,0.516483516484,139,873,0.453106450336,4.39,0.585648148148,3278
718,geithsy,5,False,8,0.625,0.779069767442,1,605208,0.767676767677,38.04,0.832929782082,3021
719,GelaFridman,19,False,3,1.0,0.8,11,101,0.327075812274,0.36,0.878787878788,2858
720,genesimmons,7242,True,91,0.75,0.462025316456,49369,8924,0.999774178862,6.85,0.534380305603,3758
721,genieex,1,False,38,1.0,0.52422907489,284,4904644,0.441704035874,4.85,0.532657657658,2715
722,GentsOkstate,16,False,0,1.0,0.421052631579,37,371,0.550111187792,13.51,0.815384615385,1674
723,geoffnolan,5,False,7,0.0,0.72972972973,156,381507,0.461187214612,2.41,0.70197486535,2865
724,geoffreyamoore,622,False,22,0.652173913043,1.0,162,159,0.997326433808,1.03,0.65859030837,2579
725,georgelopez,10967,True,56,0.602941176471,0.586206896552,6217,3380,0.998056267707,8.70,0.613431613432,3325
726,Georgiak06,2,False,1,0.0,0.888888888889,20,61414,0.555785123967,3.84,0.630914826498,3386
727,GeorgieCoote,2,False,1,0.0,0.846153846154,32,208073,0.526422764228,2.59,0.787356321839,2453
728,georgieeoneil,1,False,17,0.4,0.975609756098,1,1339829,0.667584940312,6.95,0.704467353952,2200
729,GhelaBoskovich,817,False,34,0.732673267327,0.436170212766,97,20929,0.890721073225,9.22,0.573088092933,2267
730,GianicaAnne,0,False,5,0.5,0.5,27,25120,0.56204379562,4.66,0.686159844055,1794
